# Número de partículas:      1372
# Temperatura de referencia: 2.00
# Pasos de equilibración:    500
# Pasos de medición:         1500
# (mediciones cada 10 pasos)
# densidad, volumen, energía potencial media, presión media
1.200000	1143.333252	-7537.077500	28.840482
1.100000	1247.272705	-8138.850833	17.735618
1.000000	1372.000000	-6941.739583	15.165254
0.900000	1524.444458	-6892.135000	9.166654
0.800000	1715.000000	-6521.755833	5.306304
0.700000	1960.000000	-5910.958333	3.009873
0.600000	2286.666504	-5144.555833	1.770197
0.500000	2744.000000	-4322.399167	1.083626
0.400000	3430.000000	-3478.271875	0.705700
# Tiempo total de simulación = 13.284474 segundos
# Tiempo simulado = 108.004065 [fs]
# ns/day = 0.702440
# cells/s = 103.278458

